BANKNIFTYWK20100CE,2020/09/24,14:06,847.55,847.55,703.05,703.05,225,50
BANKNIFTYWK20100CE,2020/09/24,14:07,703.05,836.3,703.05,836.3,25,50
BANKNIFTYWK20100CE,2020/09/24,14:38,836.3,836.3,734.8,734.8,50,150
BANKNIFTYWK20100CE,2020/09/24,14:42,734.8,770,734.8,770,25,200
BANKNIFTYWK20100CE,2020/09/24,14:58,770,770,694.2,694.2,25,175
BANKNIFTYWK20100CE,2020/09/24,15:01,694.2,694.2,694.2,694.2,100,200
BANKNIFTYWK20100CE,2020/09/24,15:07,694.2,694.2,691.55,691.55,100,300
BANKNIFTYWK20100CE,2020/09/24,15:16,691.55,691.55,650,650,25,325
BANKNIFTYWK20100CE,2020/09/24,15:17,650,650,635.05,650,50,325
BANKNIFTYWK20100CE,2020/09/24,15:18,650,650,650,650,25,325
BANKNIFTYWK20100CE,2020/09/24,15:19,650,670,650,670,25,400
BANKNIFTYWK20100CE,2020/09/24,15:22,670,686.85,670,686.85,125,375
BANKNIFTYWK20100CE,2020/09/24,15:23,686.85,686.85,682.95,682.95,25,375
BANKNIFTYWK20100CE,2020/09/24,15:26,682.95,682.95,589.6,672.95,450,475
BANKNIFTYWK20100CE,2020/09/24,15:27,672.95,673.2,651.45,660.55,375,925
BANKNIFTYWK20100CE,2020/09/25,09:15,720.9,741,714.05,728.95,550,925
BANKNIFTYWK20100CE,2020/09/25,09:16,713,725,712.05,725,400,925
BANKNIFTYWK20100CE,2020/09/25,09:17,725,756.1,711.95,711.95,1175,1200
BANKNIFTYWK20100CE,2020/09/25,09:18,737.6,751.3,733.35,738.95,1175,1200
BANKNIFTYWK20100CE,2020/09/25,09:19,738.95,748.6,719.9,748.6,1475,1200
BANKNIFTYWK20100CE,2020/09/25,09:20,748.6,756,745.75,751,1250,4550
BANKNIFTYWK20100CE,2020/09/25,09:21,750.7,750.7,733,747.85,2425,4550
BANKNIFTYWK20100CE,2020/09/25,09:22,743.5,749,734.95,743.25,1300,4550
BANKNIFTYWK20100CE,2020/09/25,09:23,743.25,748.25,723.15,732.95,625,7200
BANKNIFTYWK20100CE,2020/09/25,09:24,732.95,732.95,723.25,727.2,400,7200
BANKNIFTYWK20100CE,2020/09/25,09:25,724.15,724.15,706.05,706.05,275,7200
BANKNIFTYWK20100CE,2020/09/25,09:26,696.1,705.1,690.95,690.95,750,7150
BANKNIFTYWK20100CE,2020/09/25,09:27,690.95,702,690.1,698.8,525,7150
BANKNIFTYWK20100CE,2020/09/25,09:28,699,703.4,683.2,683.2,425,7150
BANKNIFTYWK20100CE,2020/09/25,09:29,682.25,689.95,681.25,689.95,500,7625
BANKNIFTYWK20100CE,2020/09/25,09:30,690,690,669.75,669.75,125,7625
BANKNIFTYWK20100CE,2020/09/25,09:31,669.75,688.55,659.45,688.55,825,7625
BANKNIFTYWK20100CE,2020/09/25,09:32,688.55,689.05,684,687.3,125,7500
BANKNIFTYWK20100CE,2020/09/25,09:33,687.3,705.45,684,705.45,575,7500
BANKNIFTYWK20100CE,2020/09/25,09:34,705.4,710.15,705.4,708.1,275,7500
BANKNIFTYWK20100CE,2020/09/25,09:35,723.95,723.95,711.9,711.9,525,7475
BANKNIFTYWK20100CE,2020/09/25,09:36,713.35,713.35,711.9,711.9,50,7475
BANKNIFTYWK20100CE,2020/09/25,09:37,711.9,711.9,686,689.15,1325,7475
BANKNIFTYWK20100CE,2020/09/25,09:38,690,707,690,705,875,6625
BANKNIFTYWK20100CE,2020/09/25,09:39,708,708,694,694,325,6625
BANKNIFTYWK20100CE,2020/09/25,09:40,688,690.5,685,688.95,875,6625
BANKNIFTYWK20100CE,2020/09/25,09:41,701.05,701.05,700.2,700.2,450,5525
BANKNIFTYWK20100CE,2020/09/25,09:42,701,701,701,701,175,5525
BANKNIFTYWK20100CE,2020/09/25,09:43,693,693,692.05,692.05,300,5525
BANKNIFTYWK20100CE,2020/09/25,09:44,686,686.1,680,686.1,800,4475
BANKNIFTYWK20100CE,2020/09/25,09:45,682.6,688.1,682.6,688.1,225,4475
BANKNIFTYWK20100CE,2020/09/25,09:46,697.75,697.75,684.05,684.05,250,4475
BANKNIFTYWK20100CE,2020/09/25,09:47,682.3,690,682.3,690,650,4400
BANKNIFTYWK20100CE,2020/09/25,09:48,690,690,689.05,689.05,50,4400
BANKNIFTYWK20100CE,2020/09/25,09:49,689.05,689.05,689.05,689.05,25,4400
BANKNIFTYWK20100CE,2020/09/25,09:50,675,675,659.15,667.95,725,4500
BANKNIFTYWK20100CE,2020/09/25,09:53,662,662,662,662,50,3950
BANKNIFTYWK20100CE,2020/09/25,09:54,677.5,677.5,677.5,677.5,50,3950
BANKNIFTYWK20100CE,2020/09/25,09:55,675.9,675.9,675.9,675.9,25,3950
BANKNIFTYWK20100CE,2020/09/25,09:57,680.8,680.8,680.8,680.8,25,3925
BANKNIFTYWK20100CE,2020/09/25,09:58,671.15,671.15,667,667,75,3925
BANKNIFTYWK20100CE,2020/09/25,09:59,667,667,667,667,50,3925
BANKNIFTYWK20100CE,2020/09/25,10:03,650.35,650.35,650.35,650.35,200,3925
BANKNIFTYWK20100CE,2020/09/25,10:04,659.95,659.95,630,630,375,3925
BANKNIFTYWK20100CE,2020/09/25,10:05,632.15,635.95,629,635.65,250,4425
BANKNIFTYWK20100CE,2020/09/25,10:06,627.05,627.05,613.5,619,475,4425
BANKNIFTYWK20100CE,2020/09/25,10:07,624.55,624.55,619.95,619.95,50,4425
BANKNIFTYWK20100CE,2020/09/25,10:08,615,615,602.35,612.75,325,4325
BANKNIFTYWK20100CE,2020/09/25,10:09,620.7,620.9,616.1,620.9,2150,4325
BANKNIFTYWK20100CE,2020/09/25,10:10,612.95,612.95,611.05,611.05,75,4325
BANKNIFTYWK20100CE,2020/09/25,10:11,618.9,625.75,618.9,619.35,250,6100
BANKNIFTYWK20100CE,2020/09/25,10:12,616.05,616.75,611,611,525,6100
BANKNIFTYWK20100CE,2020/09/25,10:13,611,613.35,604.85,613.35,200,6100
BANKNIFTYWK20100CE,2020/09/25,10:14,617.35,617.35,617.35,617.35,25,6100
BANKNIFTYWK20100CE,2020/09/25,10:15,625.95,630,623.85,628,650,6275
BANKNIFTYWK20100CE,2020/09/25,10:18,593.7,596.2,587.1,591.95,275,6175
