BANKNIFTYWK22500PE,2020/09/14,10:55,523.8,535,523.8,535,25,25
BANKNIFTYWK22500PE,2020/09/14,15:20,535,857.55,535,857.55,25,50
BANKNIFTYWK22500PE,2020/09/15,11:53,727.5,737.4,727.5,736.65,200,75
BANKNIFTYWK22500PE,2020/09/15,11:54,736.65,736.65,728.85,728.85,175,275
BANKNIFTYWK22500PE,2020/09/15,13:10,728.85,740,728.85,740,25,450
BANKNIFTYWK22500PE,2020/09/15,14:40,740,740,621.9,624.25,125,475
BANKNIFTYWK22500PE,2020/09/15,14:46,624.25,624.25,624,624,25,600
BANKNIFTYWK22500PE,2020/09/15,15:00,624,624,606.85,606.85,25,575
BANKNIFTYWK22500PE,2020/09/15,15:05,606.85,606.85,594.65,594.65,25,600
BANKNIFTYWK22500PE,2020/09/15,15:13,594.65,594.65,591.55,591.55,25,600
BANKNIFTYWK22500PE,2020/09/15,15:16,591.55,600.6,591.55,600.6,25,625
BANKNIFTYWK22500PE,2020/09/15,15:23,600.6,600.6,575,575,25,625
BANKNIFTYWK22500PE,2020/09/16,09:27,580,599.3,580,599.3,50,650
BANKNIFTYWK22500PE,2020/09/16,09:37,599.3,603.55,599.3,603.55,25,675
BANKNIFTYWK22500PE,2020/09/16,09:38,603.55,626,603.55,626,25,675
BANKNIFTYWK22500PE,2020/09/16,10:10,626,626,605.45,605.45,25,725
BANKNIFTYWK22500PE,2020/09/16,10:11,605.45,625.85,605.45,625.85,25,750
BANKNIFTYWK22500PE,2020/09/16,10:18,625.85,625.85,608.6,616.9,75,775
BANKNIFTYWK22500PE,2020/09/16,10:20,616.9,625,616.9,625,25,775
BANKNIFTYWK22500PE,2020/09/16,10:39,625,625,620.65,620.65,25,775
BANKNIFTYWK22500PE,2020/09/16,10:46,620.65,620.7,620.65,620.7,25,800
BANKNIFTYWK22500PE,2020/09/16,10:49,620.7,620.7,602.95,602.95,50,825
BANKNIFTYWK22500PE,2020/09/16,10:56,602.95,615.7,602.95,615.7,25,775
BANKNIFTYWK22500PE,2020/09/16,11:11,615.7,641.55,615.7,641.55,100,800
BANKNIFTYWK22500PE,2020/09/16,11:12,641.55,647.2,641.55,647.2,25,800
BANKNIFTYWK22500PE,2020/09/16,11:15,647.2,680.6,647.2,680.6,25,925
BANKNIFTYWK22500PE,2020/09/16,11:21,680.6,695.45,680.6,695.45,450,900
BANKNIFTYWK22500PE,2020/09/16,11:26,695.45,695.45,642.45,642.45,450,1350
BANKNIFTYWK22500PE,2020/09/16,11:31,642.45,685.95,642.45,685.95,25,1125
BANKNIFTYWK22500PE,2020/09/16,11:33,685.95,685.95,680,680,25,1125
BANKNIFTYWK22500PE,2020/09/16,11:45,680,710.5,680,710.5,50,1100
BANKNIFTYWK22500PE,2020/09/16,11:48,710.5,710.5,703.25,703.25,25,1100
BANKNIFTYWK22500PE,2020/09/16,12:08,700.4,703.25,700.4,700.4,25,1100
BANKNIFTYWK22500PE,2020/09/16,12:50,700.4,700.4,598.6,598.6,50,1100
BANKNIFTYWK22500PE,2020/09/16,12:51,598.6,603.8,598.6,603.8,50,1050
BANKNIFTYWK22500PE,2020/09/16,12:52,603.8,603.8,603.8,603.8,25,1050
BANKNIFTYWK22500PE,2020/09/16,13:02,603.8,617.8,603.8,617.8,100,1000
BANKNIFTYWK22500PE,2020/09/16,13:11,617.8,622.35,617.8,622.35,25,1100
BANKNIFTYWK22500PE,2020/09/16,13:15,622.35,622.35,617.8,617.8,25,1075
BANKNIFTYWK22500PE,2020/09/16,13:38,617.8,617.8,617.8,617.8,25,1100
BANKNIFTYWK22500PE,2020/09/16,13:45,617.8,617.8,580,580,25,1075
BANKNIFTYWK22500PE,2020/09/16,13:50,580,580,555.85,555.85,25,1100
BANKNIFTYWK22500PE,2020/09/16,13:55,555.85,580,555.85,580,25,1075
