BANKNIFTYWK19500CE,2020/09/24,10:15,1450,1450,1420,1420,25,75
BANKNIFTYWK19500CE,2020/09/24,10:25,1420,1420,1410,1410,300,50
BANKNIFTYWK19500CE,2020/09/24,10:27,1410,1410,1385,1385,25,350
BANKNIFTYWK19500CE,2020/09/24,10:39,1385,1385,1333.8,1333.8,50,325
BANKNIFTYWK19500CE,2020/09/24,11:11,1333.8,1418,1333.8,1418,25,375
BANKNIFTYWK19500CE,2020/09/24,11:20,1418,1418,1414.45,1414.45,25,400
BANKNIFTYWK19500CE,2020/09/24,12:37,1414.45,1414.45,1333.4,1333.4,25,400
BANKNIFTYWK19500CE,2020/09/24,12:40,1333.4,1342.6,1333.4,1342.6,25,425
BANKNIFTYWK19500CE,2020/09/24,14:20,1342.6,1342.6,1316.35,1316.35,25,450
BANKNIFTYWK19500CE,2020/09/24,14:46,1316.35,1316.35,1291.55,1291.55,25,475
BANKNIFTYWK19500CE,2020/09/24,14:52,1291.55,1291.55,1191.35,1191.35,25,475
BANKNIFTYWK19500CE,2020/09/24,14:58,1191.35,1191.35,1170.75,1170.75,25,500
BANKNIFTYWK19500CE,2020/09/24,15:00,1170.75,1200,1170.75,1190,50,500
BANKNIFTYWK19500CE,2020/09/24,15:09,1190,1190,1131.85,1131.85,50,500
BANKNIFTYWK19500CE,2020/09/24,15:10,1131.85,1145,1131.85,1145,25,550
BANKNIFTYWK19500CE,2020/09/24,15:11,1145,1169.9,1135,1135,275,550
BANKNIFTYWK19500CE,2020/09/24,15:12,1135,1135,1126.9,1126.9,150,550
BANKNIFTYWK19500CE,2020/09/24,15:15,1126.9,1126.9,1125,1125,25,675
BANKNIFTYWK19500CE,2020/09/24,15:16,1125,1125,1110,1110,150,675
BANKNIFTYWK19500CE,2020/09/24,15:17,1110,1110,1100,1100,25,675
BANKNIFTYWK19500CE,2020/09/24,15:19,1100,1135,1100,1135,200,700
BANKNIFTYWK19500CE,2020/09/24,15:20,1135,1135,1135,1135,25,700
BANKNIFTYWK19500CE,2020/09/24,15:22,1135,1135,1125,1125,25,825
BANKNIFTYWK19500CE,2020/09/24,15:24,1125,1125,1101,1110,125,850
BANKNIFTYWK19500CE,2020/09/24,15:25,1110,1123,1110,1123,200,850
BANKNIFTYWK19500CE,2020/09/24,15:26,1123,1127.15,1110,1110,175,850
BANKNIFTYWK19500CE,2020/09/24,15:27,1110,1131.65,1110,1131.65,350,1200
BANKNIFTYWK19500CE,2020/09/24,15:28,1131.65,1133.25,1120,1133.25,175,1200
BANKNIFTYWK19500CE,2020/09/24,15:29,1133.25,1275.35,1133.25,1275.35,25,1200
BANKNIFTYWK19500CE,2020/09/25,09:17,1210,1210,1210,1210,25,1400
BANKNIFTYWK19500CE,2020/09/25,09:19,1200,1200,1200,1200,25,1400
BANKNIFTYWK19500CE,2020/09/25,09:21,1217,1217,1217,1217,50,1400
BANKNIFTYWK19500CE,2020/09/25,09:22,1207.1,1207.1,1207.1,1207.1,25,1400
BANKNIFTYWK19500CE,2020/09/25,09:23,1213.25,1213.25,1213.25,1213.25,25,1475
BANKNIFTYWK19500CE,2020/09/25,09:24,1208,1208,1208,1208,25,1475
BANKNIFTYWK19500CE,2020/09/25,09:25,1211.55,1211.55,1192,1192,75,1475
BANKNIFTYWK19500CE,2020/09/25,09:27,1155.1,1155.1,1155.1,1155.1,50,1550
BANKNIFTYWK19500CE,2020/09/25,09:29,1160,1160,1160,1160,25,1600
BANKNIFTYWK19500CE,2020/09/25,09:35,1190,1190,1190,1190,25,1625
BANKNIFTYWK19500CE,2020/09/25,09:39,1190,1190,1190,1190,25,1625
BANKNIFTYWK19500CE,2020/09/25,09:42,1183,1185,1183,1185,50,1625
BANKNIFTYWK19500CE,2020/09/25,09:44,1155,1155,1152,1152,1500,1650
BANKNIFTYWK19500CE,2020/09/25,09:45,1160,1160,1160,1160,25,1650
BANKNIFTYWK19500CE,2020/09/25,09:48,1162,1162,1162,1162,25,3175
BANKNIFTYWK19500CE,2020/09/25,09:49,1161,1161,1161,1161,25,3175
BANKNIFTYWK19500CE,2020/09/25,09:50,1135,1135,1119.9,1119.9,650,3175
BANKNIFTYWK19500CE,2020/09/25,09:51,1120,1120,1120,1120,450,3175
BANKNIFTYWK19500CE,2020/09/25,09:52,1120.5,1124.9,1120.25,1124.9,150,3175
BANKNIFTYWK19500CE,2020/09/25,09:54,1126.15,1126.15,1126.15,1126.15,25,4200
BANKNIFTYWK19500CE,2020/09/25,09:59,1147.5,1147.5,1147.5,1147.5,25,4225
BANKNIFTYWK19500CE,2020/09/25,10:01,1115,1115,1115,1115,25,4225
BANKNIFTYWK19500CE,2020/09/25,10:02,1125,1125,1125,1125,25,4250
BANKNIFTYWK19500CE,2020/09/25,10:04,1120,1120,1101,1101,300,4250
BANKNIFTYWK19500CE,2020/09/25,10:07,1079.65,1079.65,1079.65,1079.65,25,4250
BANKNIFTYWK19500CE,2020/09/25,10:09,1081.8,1081.8,1080,1080,50,4250
BANKNIFTYWK19500CE,2020/09/25,10:10,1075.8,1075.8,1073.25,1073.25,100,4250
BANKNIFTYWK19500CE,2020/09/25,10:11,1088.95,1088.95,1088.95,1088.95,75,4250
BANKNIFTYWK19500CE,2020/09/25,10:14,1080,1080,1080,1080,25,4275
BANKNIFTYWK19500CE,2020/09/25,10:15,1089.05,1089.05,1089.05,1089.05,25,4300
BANKNIFTYWK19500CE,2020/09/25,10:16,1073.2,1073.2,1073.2,1073.2,25,4300
BANKNIFTYWK19500CE,2020/09/25,10:18,1053.55,1053.55,1053.55,1053.55,50,4325
BANKNIFTYWK19500CE,2020/09/25,10:20,1043.55,1043.55,1043.55,1043.55,50,4325
BANKNIFTYWK19500CE,2020/09/25,10:21,1060,1060,1060,1060,25,4275
BANKNIFTYWK19500CE,2020/09/25,10:22,1063.55,1063.55,1062,1062,75,4275
BANKNIFTYWK19500CE,2020/09/25,10:23,1065,1065,1065,1065,25,4300
BANKNIFTYWK19500CE,2020/09/25,10:24,1067.85,1069.75,1067.85,1069.75,75,4300
BANKNIFTYWK19500CE,2020/09/25,10:25,1079.8,1079.8,1079.8,1079.8,50,4300
BANKNIFTYWK19500CE,2020/09/25,10:29,1089.5,1109.5,1088.5,1109.5,75,4325
BANKNIFTYWK19500CE,2020/09/25,10:30,1109.5,1145,1109.5,1139.4,75,4325
BANKNIFTYWK19500CE,2020/09/25,10:32,1139.4,1139.4,1139.4,1139.4,250,4325
BANKNIFTYWK19500CE,2020/09/25,10:36,1097.5,1097.5,1097.5,1097.5,50,4375
BANKNIFTYWK19500CE,2020/09/25,10:40,1084.05,1084.05,1084.05,1084.05,25,4425
BANKNIFTYWK19500CE,2020/09/25,10:44,1080,1080,1075,1075,50,4400
BANKNIFTYWK19500CE,2020/09/25,10:45,1054.25,1054.25,1054.25,1054.25,25,4400
BANKNIFTYWK19500CE,2020/09/25,10:47,1074.35,1081.7,1074.35,1081.7,50,4425
BANKNIFTYWK19500CE,2020/09/25,10:51,1090,1090,1090,1090,25,4425
BANKNIFTYWK19500CE,2020/09/25,10:57,1076.1,1076.1,1076.1,1076.1,50,4425
BANKNIFTYWK19500CE,2020/09/25,11:03,1089.6,1089.6,1089.6,1089.6,25,4375
BANKNIFTYWK19500CE,2020/09/25,11:04,1098.8,1098.8,1098.8,1098.8,25,4375
BANKNIFTYWK19500CE,2020/09/25,11:10,1120,1120,1120,1120,50,4375
BANKNIFTYWK19500CE,2020/09/25,11:14,1150,1150,1150,1150,25,4375
BANKNIFTYWK19500CE,2020/09/25,11:15,1150,1150,1135,1135,50,4400
BANKNIFTYWK19500CE,2020/09/25,11:19,1115,1115,1115,1115,75,4375
BANKNIFTYWK19500CE,2020/09/25,11:21,1100,1100,1100,1100,50,4375
BANKNIFTYWK19500CE,2020/09/25,11:27,1180,1190,1180,1190,100,4375
BANKNIFTYWK19500CE,2020/09/25,11:28,1190,1190,1190,1190,25,4375
BANKNIFTYWK19500CE,2020/09/25,11:31,1150,1150,1150,1150,100,4425
BANKNIFTYWK19500CE,2020/09/25,11:38,1123.25,1123.25,1123.25,1123.25,25,4450
BANKNIFTYWK19500CE,2020/09/25,11:45,1119.3,1119.3,1101,1101,325,4425
BANKNIFTYWK19500CE,2020/09/25,11:53,1141,1141,1141,1141,25,4425
